t,ax,ay,az
91.3,1.939897624030079,10.756046147575283,1.289264833825782
91.31,2.103338655478067,10.779845073311844,0.8993405482657673
91.32000000000001,1.6574231465877767,10.784672934116816,0.6791133340169621
91.33,2.375546336653954,10.812298601445036,0.7022748746036114
91.34,2.131328689143797,10.922926741941426,0.24562436837618717
91.35000000000001,2.691574217221679,11.201385956147508,0.17358501177923502
91.36,2.6553758906664533,11.05469803355916,0.8050604756704359
91.37,2.099058881284584,10.883293953936992,-0.1420107229003138
91.38,1.8087431382517858,10.694444581861918,0.8626850131873102
91.39,2.5128951971146662,9.725703996404064,1.1242557819280188
91.4,2.0741699653504724,9.633885705988893,-0.08468315764395917
91.41,2.0061277783943043,10.47985084764618,0.4198151283296614
91.42,1.9955615777355877,11.0005608433111,0.24405146529389599
91.43,1.8885609613681318,10.254001615244606,-0.2828753338250978
91.44,1.6618424418197706,10.67753189874206,0.561175405152062
91.45,1.6453998311279072,9.852678394239595,-0.3724402550560374
91.46000000000001,1.8466185619447408,10.961852367260288,0.4853749875877085
91.47,1.9816794931727468,10.262512155489965,0.08797599012047252
91.48,2.480925439816092,10.430732121303045,0.20643908210325324
91.49,0.9378990612125626,10.193789818757045,0.5812565957569322
91.5,1.9787082362156365,11.413968668496771,0.7620495820392387
91.51,2.0197257186396764,10.575048085381235,0.7977366890659258
91.52,1.899820975892406,10.87638196060141,0.1598371657935601
91.53,1.7567910576023569,9.750779809864767,0.3493347978496766
91.54,1.8443896792810746,11.028207806571366,0.7702344356594665
91.55,1.9757766808270585,10.860008924616274,0.48340831597173717
91.56,1.9517808334150584,10.225461478352736,-0.2544978688508788
91.57000000000001,1.9847184331124388,9.478518590963306,-0.4585183877388008
91.58,1.7721715645050313,10.375454301882055,0.8987261974470755
91.59,2.409194763445041,11.104492138632299,-0.38337838930700685
91.60000000000001,1.2372642727580505,10.599332102004063,0.9325960902942863
91.61,1.9010970594477106,10.086219828321347,0.2230198251035468
91.62,0.9494218923206476,10.98791415517767,1.2902770863850765
91.63,1.560786946623939,11.026532229670865,0.89302958256792
91.64,2.039866796454497,9.87261493856214,-0.10248537589093387
91.65,1.6575952707684833,10.5708048055405,0.4004418145123211
91.66,1.6676133501179897,11.246114793753671,0.9306867861308596
91.67,2.852963520851257,11.038467964797444,0.6240027640520385
91.68,1.2909175400258173,9.971596921539618,0.4691036661128316
91.69,1.9192886712813437,10.69231960662895,0.3925791962350764
91.7,2.091267813567449,10.493071107335478,0.42165478350787766
91.71000000000001,2.1311936842983497,11.048874704462015,0.9393210180464827
91.72,1.5745518255463036,9.863201503175205,0.9396692113629991
91.73,1.2208628440098543,10.588182446897632,0.476584222200367
91.74,1.7513340306219036,10.998270504765603,0.41533059609399336
91.75,1.1656117064495848,9.642529973284297,0.7221156271024785
91.76,1.3897912085734345,10.347320197184207,1.0205217727550067
91.77,1.4269500964299344,10.657538845828931,0.20034991977221195
91.78,1.8254713336758996,11.2087886813082,0.749342612580539
91.79,0.8989288864068455,10.510203447801175,0.48083848045794086
91.8,1.655799166524286,10.295776867224115,-0.2807351263712644
91.81,2.3719023983400236,11.647498346403438,-0.07465767105179344
91.82000000000001,1.8705804836486344,9.85084227550183,0.020030111085503344
91.83,1.8495019644350235,11.170319188420809,0.7411335675203643
91.84,2.069364572096202,9.40928935925945,-0.5038786524803306
91.85000000000001,2.232430136217662,11.361948364864563,0.3586627046794725
91.86,2.117785874422664,10.398314816233079,0.8694144900904216
91.87,2.252658136083741,10.819703423950955,-0.12504082835929387
91.88,2.6799740265498313,11.046166644987915,1.035806451850637
91.89,1.3277739740548116,9.980284616945296,0.27649640438308043
91.9,2.2796346345278815,10.505537501210778,0.27731952423904005
91.91,2.4438135255165214,11.168540664629802,0.16168625396363634
91.92,1.8051785530925217,10.586780253094398,0.5735049741999646
91.93,1.704852823358654,11.257253205666995,0.9468157041587966
91.94,1.066712841148616,10.604327341769432,0.5870852679736294
91.95,2.009893820716501,11.005569521112214,0.5381282808149247
91.96000000000001,2.9715363972047255,11.429997580181531,0.16705228065240119
91.97,1.5693772215682267,10.876936795081644,-0.12696738439950972
91.98,1.4228056572265098,10.57631004138331,-0.22764885878358965
91.99,1.7527706733208854,10.03094874890021,0.8585451378639718
92.0,1.7297581228602996,10.323523947670207,1.4523590011853005
92.01,1.6085640351400259,9.566833095205501,1.4914102721528637
92.02,1.555107487537064,11.180234677796527,1.304121644300618
92.03,1.9368464937415342,10.040840729177384,0.36900192668894993
92.04,1.3264239858285185,10.993579417124748,-0.5832963048392729
92.05,1.8564576257280971,10.541201541465744,-0.5332408073141517
92.06,2.872263229633231,10.263570937708527,-0.1418556415515715
92.07000000000001,2.775927748609378,10.0901558620482,0.2035963918404302
92.08,2.2306863545485487,10.987696540641604,0.43644185264668023
92.09,1.8311169526955755,10.100836856392943,0.1848128073680062
92.10000000000001,1.3604117775310178,10.321705620011501,0.48623222621735684
92.11,1.6736693756209364,10.684536147270448,0.09588280499028867
92.12,2.2121535193126056,10.290233099712134,-0.0007987236730675473
92.13,1.8769339301820658,11.146980765192495,0.6173728554893713
92.14,1.6989230232867296,10.504062696773406,0.8270598572009402
92.15,2.6985039295584845,11.136864736216602,1.4619518462519547
92.16,1.450983633815893,11.10865615745572,0.031609714600481675
92.17,2.5459559984749736,10.629143335543095,0.24167321542292697
92.18,1.3465965735134406,10.312608686367998,0.9719664437687013
92.19,2.048084609743982,10.904391536673026,1.2460482013896357
92.2,2.2383680241952373,11.022410092025881,0.3189022336174969
92.21000000000001,1.5870049898805039,11.331847789320815,0.6201016101972283
92.22,2.1743990398834145,10.774782289154812,0.6529556077313828
92.23,2.0821017015321623,10.069770669902635,0.5751407840399307
92.24,1.3843620403637766,10.094645324099403,0.889224792911227
92.25,2.1953248637509493,10.328871655825342,0.2885351909134808
92.26,2.157972812411258,10.83666091472604,-0.17062332570069316
92.27,2.511949443790031,9.887081221279036,0.18084590869577633
92.28,1.176230810044021,9.593860234662532,-0.15578374082974888
92.29,2.1562270529327194,11.12611830160393,1.0528055369834237
92.3,1.693386815545522,10.916958959728321,0.6814775897535705
92.31,2.0462057307533095,10.412892657330616,-0.3850358859992423
92.32000000000001,2.101691952535025,10.296995999969637,0.3059676364246122
92.33,2.517871751150075,11.548528624471938,0.03730522596120378
92.34,1.4384704354465145,11.229764753730876,0.5480991284997363
92.35000000000001,2.1666536512171763,10.901012916605248,1.3542671233228458
92.36,1.5620089001013833,10.261034282537898,0.8465098870003045
92.37,2.668877769157213,11.597598092717277,0.3209874378391031
92.38,2.155511901735421,10.09227770954287,0.15083104748036402
92.39,1.5973924004312554,10.148467256914602,0.5966864235198713
92.4,2.586517091100376,10.177604770709445,0.9827262836851817
92.41,0.7243659697064835,10.690238718038742,0.36442888769998205
92.42,1.29799505047339,11.598364035665899,-0.6338028899180859
92.43,1.1928600508131322,10.767167675742884,0.5407720071499507
92.44,2.0999062425606136,11.091119963899624,-0.1905797726262326
92.45,1.9521902717165742,10.87955939007813,0.2575272403076344
92.46000000000001,1.8379448325331669,10.922276173148834,0.04521890266349626
92.47,1.8397573234065963,10.811928316431965,-0.14961548319925266
92.48,2.6162357325294003,10.46367243325712,-0.28158227222455756
92.49,1.954114950588166,11.05818482592825,0.3887875779182628
92.5,2.333736499023946,10.520534233764575,0.9219588360002969
92.51,1.081489575727772,9.384181419352812,0.3783002322184098
92.52,2.1038805390885864,9.802562692518737,0.45787523547237285
92.53,1.431312337768491,10.914784893147967,0.3772345155518667
92.54,2.5519716929778036,11.017121670344276,0.32842326965262736
92.55,1.9039388074817807,11.141311741003245,0.8872786296094556
92.56,1.8250512398700955,10.030522480649537,0.7669428379649396
92.57000000000001,2.4348559939227257,11.033137045869047,0.6244944863082235
92.58,1.6258027867409024,10.531863439460476,0.2026768578898106
92.59,1.413511679129766,10.97806955227273,1.0337339940193941
92.60000000000001,2.2981502644088874,10.442320990746524,1.4468550204833415
92.61,2.779331569149128,10.946389941098044,0.18591090014263933
92.62,1.889730193956063,10.110897725441546,-0.06500892576963002
92.63,1.6307866103011124,10.120387539975933,-0.457289650290191
92.64,1.2235073099786113,11.993078587880335,0.009302339643102564
92.65,2.0687355731842434,10.131487458834924,0.5374696393080544
92.66,2.473373276053252,10.367305933659257,0.7455660550526574
92.67,1.2346818230301615,9.359427372167351,-0.5992169952159642
92.68,1.9211245727092239,10.538406001249811,1.156834003095602
92.69,1.9247270062914341,10.33296312069658,0.9088871842246905
92.7,2.5831929635024946,11.027953556058458,0.6612191613017111
92.71000000000001,2.485057156460026,10.58942428573994,0.29661091564360287
92.72,1.268615270090505,10.882420093708184,0.6474911187783706
92.73,3.1503318117016255,10.369216369363107,0.24232118583032258
92.74,2.174417645184438,10.515424859908688,-0.35156231079865063
92.75,1.3699295723681413,11.317170445020317,0.3751240369016292
92.76,1.8089840341690429,11.15983661531029,0.5095040482847789
92.77,2.557902240314955,10.950200366989632,1.393523027036923
92.78,1.2470079469271473,10.920780133816294,0.957440343737957
92.79,1.9338915615181678,10.535803658844516,0.9049168787690852
92.8,1.7746960534450062,10.093011562729037,0.8498548190552841
92.81,1.9606357670531742,10.133514687604514,1.733032835082291
92.82000000000001,1.6504552704359081,10.49161928091033,0.736214224422291
92.83,1.9833792840324058,10.894206318375009,1.3164944438933714
92.84,2.4891364976666717,10.211325101825565,0.8161958043289188
92.85000000000001,1.159740109544452,10.275043155269703,0.18304418384765808
92.86,2.278676883252274,10.75568998058568,-0.012304296209545318
92.87,1.1492162945419593,9.529189047464445,0.01205223653524723
92.88,2.040169787339606,10.326599356327792,0.6231580165614851
92.89,2.3809878934756554,11.396715758643495,1.421393134519553
92.9,2.085156059468552,11.345104411697388,0.3565001160368594
92.91,1.9366641377732658,10.644302385733285,0.11408618542819049
92.92,1.903835616427524,11.87405545078066,0.6122439024023336
92.93,1.4739356279316482,10.789169627922558,0.6311827965008583
92.94,1.7507731056272817,10.365362558260019,0.321544851842377
92.95,2.098451923685867,10.258176426062109,0.16351099458865492
92.96000000000001,2.3599730132807912,11.503324728783559,0.8290310149777951
92.97,2.3773434252485783,10.429557002650817,0.7875636226131825
92.98,1.233200425348075,10.579278902202429,0.5668914473069396
92.99,1.1096385127761392,10.093187700777792,1.1528590216315031
93.0,1.5311300994096801,11.851343976657487,0.4221326756346083
93.01,1.930944834293166,10.612413614054494,1.51414300797546
93.02,2.8209978419268205,10.660117591886092,0.20650530945262724
93.03,1.9240694249087391,11.344980848042889,0.5077926846715253
93.04,2.0675863193863635,10.091933156821113,0.3743487099416334
93.05,1.7822501036633112,10.912318822428015,-0.41728621119534803
93.06,2.6059522842682545,10.375734257907865,-0.05002645021249985
93.07000000000001,2.0948466632308667,10.993498195111691,0.055625849550580586
93.08,2.146162093239584,10.753457772841061,1.2961860737292121
93.09,2.5531208691996197,10.849004626097612,0.6514881292489597
93.10000000000001,1.8704267700081498,10.879228779818618,-0.08705166137641052
93.11,2.1053055631049076,10.736162090305344,0.7092779216502004
93.12,2.5448444191219872,10.756981410693045,-0.13193028665299722
93.13,1.827024486662101,10.881768820088856,1.2482450956290436
93.14,1.0784489800560513,10.070531943294137,0.9363313154215652
93.15,2.6930178315375253,11.223205162684174,0.6711304600882922
93.16,2.229103297541122,9.920001476320792,-0.01268708252855022
93.17,2.3638628206384333,10.912851457136824,0.7560274431994164
93.18,1.3537573195299193,11.179404494049184,0.12371439904162196
93.19,1.4358587023327725,10.676834013715709,1.537831172418462
93.2,1.4178487179745287,11.343401774820013,0.44924582803197877
93.21000000000001,1.741485203180593,10.272259259442428,0.834192070189348
93.22,2.1377682803420663,9.925745956415406,0.41353766915876133
93.23,1.9114794393348091,10.540254000114109,0.2667526111596169
93.24,2.1562790128123246,11.132341485462758,0.07703206695055587
93.25,1.7811500372249576,11.247881291859436,-0.6659926477538894
93.26,1.966489790572263,11.719419375328215,0.6097760556488047
93.27,1.4496670898171213,10.637781707315701,0.8867392878824234
93.28,2.511779442975543,10.7861015557038,-0.3748241792380054
93.29,1.5183729582934298,11.655136625462113,-0.388817764342808
93.3,2.081012715004651,11.594184714331325,0.3057195397689566
93.31,1.5214909410295125,10.082441568870616,0.9689750517125886
93.32000000000001,1.8664972191703888,11.377805897263414,-0.32167536670546293
93.33,2.6978575680799235,10.282493934584517,0.6199081806739846
93.34,1.2967564645441465,10.555308728187256,-0.0759449882780926
93.35000000000001,1.2010569838250564,10.77738547621431,0.6616195164926121
93.36,1.3834432827057481,9.856239116904156,-0.21611114410484644
93.37,2.2939522179339633,10.47735065475732,-0.18493765947639673
93.38,1.889757589828923,10.703848416454642,1.1194627364484484
93.39,1.3922221503378305,10.056861300321257,1.1720788280896524
93.4,1.2871273770360576,10.985339180595943,0.3956179547898959
93.41,3.219231669069288,11.08847921345738,-0.17503107346406477
93.42,2.5778830127923706,10.221689674850072,0.38997950909045376
93.43,2.0082331007238707,10.651711139898843,0.14761355957700895
93.44,1.9126260510559283,11.016147662886635,0.06825968335124877
93.45,1.6605126661280842,10.861266958028255,0.943461445007876
93.46000000000001,1.7937761772561758,10.176309168004895,0.6599707192036162
93.47,2.50704240367382,10.584176395013236,0.5662401384653332
93.48,2.14928435278384,11.345304507473632,0.7229077940256025
93.49,1.4437444059766864,11.642900007066036,0.34381036843486024
93.5,2.1532042910679814,10.298617100874312,0.5751295240520978
93.51,1.1085491499968194,11.123713301646399,-0.2793981902598084
93.52,2.571705727339462,10.673536341993607,-0.03432388151429466
93.53,2.2091308626420427,11.362583016312083,0.554642316455417
93.54,1.2386361270203508,10.703290509615382,-0.33223248155443397
93.55,1.9932633456843685,9.940851159389265,0.6208484107886642
93.56,1.9610041064026058,11.531833390257695,-0.20233164639655332
93.57000000000001,2.4488709614318114,10.449064966079412,0.08327712782266072
93.58,1.55847394263969,10.647301838580157,0.5391864852223726
93.59,3.1256620481596062,10.726839828108039,0.8368776996906623
93.60000000000001,1.61118417765038,10.482091300647063,0.867246702744705
93.61,2.3068259488839122,10.39873092329616,0.350135406921702
93.62,1.9789664541543093,10.687704864152348,0.6588793254468923
93.63,1.7267319639672343,9.76580830427535,-0.018519146241508744
93.64,1.7734435501369261,10.154406182858322,-0.0650380851549387
93.65,2.205305842742451,9.447214910336701,0.6822492731889717
93.66,2.1880237811830052,10.180226009093298,0.14267207931313186
93.67,2.676311493030312,10.867710375013406,0.110132719932164
93.68,2.1851285243729026,10.183512895469635,0.3958902349410548
93.69,1.5636156214140413,10.97781808898614,0.45687844576322656
93.7,1.8398385411120315,10.47344132498207,0.7999466752506681
93.71000000000001,2.359577419456931,9.990501359860371,0.47037718076004953
93.72,2.1954935426893964,10.415605803508212,0.3049363348225219
93.73,2.8998204118022524,10.134402806205001,0.5247594878809313
93.74,1.7609277083116477,10.785056155089586,-0.1702949601057251
93.75,2.3851153291574696,9.969855139300769,1.217367071858936
93.76,2.4092271257542732,11.713759383936289,-0.5590103357322515
93.77,2.3035824523558914,10.050781832863048,0.7852408475881223
93.78,1.8265532784088423,10.169385525875786,0.1249342490389348
93.79,2.012076869412513,9.874776745726042,0.4542904823346553
93.8,2.5729100551961106,10.67687326203462,1.488897577185392
93.81,1.5554045600355215,10.755564680136,0.2129363913478166
93.82000000000001,1.5836409721218956,10.164471773268016,1.2003097810366696
93.83,1.6158836778497867,10.545708485765257,0.16514432418939584
93.84,1.5383122412935564,10.567128975579399,0.5106028299012787
93.85000000000001,2.055348587763232,10.482197373770523,0.8135604933398278
93.86,1.8174427533263455,10.84173258792512,0.49446836060379573
93.87,1.4017236220123743,10.600506414193719,-0.5726169836971704
93.88,1.9131665384750285,10.88740863942139,0.21091156687018242
93.89,1.7200000770308181,10.962410556760538,0.29742715581790324
93.9,2.1100581352727605,10.235040651689717,0.636437005498688
93.91,2.0734580658643607,10.451863393955652,0.8886388494626238
93.92,2.0333106468379114,10.536761949671723,0.11245397783624222
93.93,2.014973026134371,11.525466561731083,-0.5560497904028028
93.94,2.0513324521428347,11.087841605087382,0.45594285867498796
93.95,2.582846319097763,9.79232246245011,1.745473860825849
93.96000000000001,1.266908562387289,10.508830480973561,0.4238060021482969
93.97,2.042045835205511,9.786836749200274,0.890354299577529
93.98,1.140545991942868,11.531822006382377,0.955364945233488
93.99,2.0267741422625485,11.03808613822886,-0.06118259385385416
94.0,1.6748556361769955,10.964603097232967,-0.33537101224167154
94.01,1.2048963154728978,10.152351540049835,0.21947527573782288
94.02,1.9015918331981287,10.66484151253978,0.3430066863153093
94.03,2.0073962222352217,11.193179034497371,0.12774187446862184
94.04,0.6521427733320774,10.51765515948576,0.45021789574397986
94.05,1.476470746149281,10.579778977870092,-0.4741813152434152
94.06,2.2258557475798835,10.94134881456251,0.7685930260655537
94.07000000000001,1.395309537846885,10.748486828443493,0.09602264063348165
94.08,2.680925811911671,10.384932788681365,0.21538351622960328
94.09,1.6221718950766781,10.48925505012688,0.6432222057168863
94.10000000000001,1.8816814963199102,10.317046417008353,-0.09606654227518296
94.11,1.9636089164937713,10.634966388201128,-0.44160681343426933
94.12,1.316420142274219,11.30767799355714,-0.20818512819922574
94.13,1.1737921963883227,10.74665195265344,0.4909551580086915
94.14,2.11203906673771,10.758816755600032,0.3310518910468554
94.15,2.3957874171156384,10.766044394812843,0.3210532187638767
94.16,2.2524955009836978,10.891823714031563,-0.10788477698932042
94.17,1.3027534930155613,10.053899560627611,1.1521933287079993
94.18,2.7051670694089327,10.563744288488222,0.21103795713198503
94.19,1.8128686963243958,11.297118174707082,-0.5300097157812257
94.2,1.047448528279424,10.616413780389212,0.8781558051391833
94.21000000000001,1.3655197922954019,10.399201088447295,0.544044316446989
94.22,2.183879688007827,10.792733221573867,0.5757152133459624
94.23,1.0108879906904265,10.27357495970807,0.17296153069849707
94.24,1.8440388644770498,10.565429667902993,0.6659250920213656
94.25,1.6640319955163558,10.348327522262467,1.3859071590733898
94.26,2.5947640080727705,10.28456602708732,0.07809467185543773
94.27,1.4886526591724651,10.06082522948666,0.8875209361098964
94.28,2.1543511395675776,10.259702470051238,0.22451381993312947
94.29,1.7736465436862068,10.110799223831297,0.6245215907462859
94.3,2.2785344273525316,10.290837232821655,-0.09245448557901137
94.31,2.0882748777960543,10.814386820899195,1.278457027307602
94.32000000000001,2.8067818524658987,9.860435776859706,0.20527525837422922
94.33,2.597079833678647,11.271090761761595,0.9299201478445471
94.34,1.79380853488784,10.256302302578868,0.819605555535396
94.35000000000001,1.7645884855640448,9.710165009002187,0.5778669294474389
94.36,1.1289958066561794,10.305999836958405,0.3843839363281295
94.37,2.204455382543861,10.86374896898454,0.061566529932692515
94.38,1.3488108746607477,10.782723416553749,0.8659831200923819
94.39,2.185751251419358,10.241770453102612,-0.543576318353321
94.4,2.4488776096318663,10.60175515037925,0.0654639731267378
94.41,2.5359233395528054,10.861703173155371,0.9402934654263408
94.42,1.765575816232795,10.51426975895949,0.2762063856865322
94.43,1.8458892855992808,9.777202236905731,0.14217118603933554
94.44,1.3067411217535372,10.880308931680764,0.5261353133978957
94.45,1.4375060944105063,11.122598129822306,0.6606846342801597
94.46000000000001,1.6103178371629183,11.00660989028096,0.5191786862551403
94.47,2.5026730826238204,10.52740640535058,0.536863403996878
94.48,1.7678390118961136,10.782012991848704,1.0077685844259223
94.49,2.2324654381886986,11.301914078605154,-0.07467893187607832
94.5,1.882005618482574,10.507495011109787,0.023871218657789295
94.51,1.6111981893203886,11.920794737378714,0.6955960714208238
94.52,1.2224921355466905,10.542180998185708,-0.7762156917226009
94.53,2.0869460919054177,11.54218633322624,0.8906967494707085
94.54,2.254493034212417,10.302460140288057,1.3988179106123353
94.55,1.3387492464533972,8.925473414597558,0.20942691716794593
94.56,2.232335972756911,10.587138025344771,0.141978934087854
94.57000000000001,2.5724516340388632,10.02479492972117,0.6088178731746996
94.58,2.3135530847421895,11.227702335677126,0.9354660615278417
94.59,2.0735453900454663,11.341667486421754,0.6515286692704303
94.60000000000001,1.867821760498763,9.86034058289188,0.3118011295863421
94.61,1.670680104157631,9.9325962465892,1.000930276965728
94.62,1.8379334704651178,11.182190700268798,0.11506164013260489
94.63,2.486668367285152,11.267810642457656,0.8170204806759834
94.64,2.0761172971983037,10.379915142566055,1.4491873823485864
94.65,2.6047888488982225,10.983896094128076,0.07752750169326128
94.66,2.0669067399706353,11.437525430169611,0.36727506207638305
94.67,1.8677124932224007,10.993565294662648,0.027864934426621524
94.68,1.673755373107945,10.584717974800894,0.4955083119741599
94.69,1.8300354829429515,10.83423476275532,0.26712881937629995
94.7,2.467385356434657,10.069956805783255,0.6533781336550589
94.71000000000001,2.2908997101945077,9.765179846970522,0.1970860044332211
94.72,1.1427556251980868,11.275089927261803,0.8866367087905916
94.73,1.9178432700671362,10.018845938912468,0.8289983443926897
94.74,2.9215822194462615,10.699020927324344,0.12354567617453072
94.75,1.7177668556818388,10.502974558873445,0.2503035228473973
94.76,2.4851690562961473,10.228347921146451,1.066535055147576
94.77,2.0853809226787194,10.182490641352613,0.2576440971585142
94.78,1.88377388579528,10.053434828164365,0.8316015486601942
94.79,2.223143507966106,10.503934997162656,0.3238294908986956
94.8,2.1829926277593743,11.139428032112304,0.7576371534363734
94.81,1.9528044754230787,10.219194990829642,0.5096423191422907
94.82000000000001,2.0947130425909983,10.019110512385478,0.7633397414673545
94.83,1.1547660158845046,10.187771245133696,-0.6215900513660001
94.84,1.6245571561639176,11.082138165305395,0.24876887764635214
94.85000000000001,1.3507951270710943,10.763660508633489,0.5167902945972208
94.86,1.8634950705037605,10.594503877870338,0.7108875254593358
94.87,1.7124518329625942,9.746626749865722,0.10328514077748707
94.88,2.0752362940564835,10.486728563655705,2.0631643693555066
94.89,2.09571958891403,10.86286486918763,0.900901221180749
94.9,2.068576344316346,10.81301609696965,0.9267074043527007
94.91,1.605831742378507,9.942915965459942,0.48426581443070005
94.92,0.6976715458135383,10.682478414573765,1.218281148993329
94.93,2.0256998958100025,10.01833855382548,0.21302567859023824
94.94,2.483891015432588,10.979427597098082,-0.1804989841759339
94.95,1.5460842168916842,10.039271081449124,1.063245224019959
94.96000000000001,2.705685615994673,9.67500493190963,0.22940589307656578
94.97,2.342803430226173,10.469870294652749,0.6107739927304089
94.98,1.8943421717563884,10.823661335222187,0.42078705718089826
94.99,2.4151822559434066,11.139659345115705,0.31390952811721207
95.0,1.128874775207298,10.609093420794625,0.024861651417551922
95.01,1.571435795400363,10.817825559170162,1.3471604205528696
95.02,2.243642388995858,10.576626052203634,0.8611291115673679
95.03,2.186188975929352,10.225843894771604,0.615726821167669
95.04,1.2297966841066548,10.062509568475788,0.445322929441047
95.05,1.7726784014294992,9.705110836671256,0.8090668865325594
95.06,2.504700764622739,10.661250706223992,0.7158945859986005
95.07000000000001,1.2815008805305603,11.513295509068847,1.129041523061297
95.08,2.023380719193536,10.599406263111486,-0.13234267494201024
95.09,1.5922056471424892,9.965580584555928,0.622968975972252
95.10000000000001,1.649068409842989,10.538517500550299,0.13157497315284727
95.11,1.7481540541025906,10.995349803004354,0.12769989896400813
95.12,1.7826036330717234,10.671888471315807,0.121455247279315
95.13,2.3046177642372125,10.00409671616769,0.3600114932998978
95.14,1.8184173132531662,10.876419724403044,1.1313736072906972
95.15,1.6010505409325195,10.834738342675523,0.9498553066639319
95.16,2.332443241304773,11.432034026497112,0.8811374494980473
95.17,1.626869638904251,11.272628970394893,0.4964504882017793
95.18,2.645630344100395,10.560669870761528,-0.7191534025149293
95.19,1.706462371023731,10.960237826407546,0.8778848928454118
95.2,1.692064305147713,10.187549711296176,0.5031429343990877
95.21000000000001,2.6409773347658243,10.898342637037233,1.146680183983381
95.22,1.893098446426673,10.996591412042998,-0.2204725950438592
95.23,2.3544175742882034,10.488184159606758,1.3770131924512758
95.24,1.275769834045962,10.573457062581852,-0.19753435577727585
95.25,1.5716651896259117,10.267429138661534,-0.17480682633347322
95.26,0.8271609710234294,11.406941532781419,-0.5252210380362382
95.27,1.3937025507882468,10.35748728245878,0.5584340593232533
95.28,2.2259069084992866,10.859706079476679,0.7412549170537464
95.29,2.373663696586971,10.832844144375846,0.805030581114497
95.3,1.3933768025661033,10.630757675601219,-0.8521447329384728
95.31,1.6556996607797059,10.649510897287193,0.5183066795099772
95.32000000000001,1.841750506079451,10.197309318579647,0.07900399125756608
95.33,2.1736831881344645,11.486918085946265,0.6357089881348196
95.34,2.2905464990619016,10.402250572541043,0.5577802374683467
95.35000000000001,1.4630691466906387,10.58668392185797,0.19138156137021234
95.36,2.169564296127614,10.940020626839473,-0.3121417477978764
95.37,2.457951612076897,11.539142266922799,0.26147900063128515
95.38,0.601617155425356,9.967758583414557,0.5514128866351126
95.39,1.9748838042532708,11.170318632153156,0.27374539169555634
95.4,1.2258708687652597,10.324942804076635,1.1859138751505958
95.41,2.026680030028057,11.263023310983463,0.6088515354431351
95.42,2.136840455467187,10.782908484233884,0.7119664235387337
95.43,1.9812955817084061,10.817958347961437,0.6100556260349048
95.44,1.1524305256388971,10.634582276609757,0.8467057594248597
95.45,2.3731010877377754,10.223453591572687,0.023315234759456294
95.46000000000001,1.7782024892276702,10.530854554273738,0.7485361374626155
95.47,2.3516056048809126,10.896972700964525,0.016264347593056283
95.48,1.7654404348969632,10.373336531152832,-0.38785504259353887
95.49,1.3548612034427525,10.616002964677387,0.3361795899548429
95.5,1.9425890283591625,10.553665992625378,-0.11976804893582771
95.51,1.3526065694062472,10.577139160594916,-0.46222354633433127
95.52,1.3207653764383165,10.601717505836278,0.2074711482562951
95.53,2.056359639079438,10.253386801578246,0.42327785089541314
95.54,2.1595886023997335,10.797581473560292,0.6099954338677593
95.55,1.4296438414751114,10.429603275685416,0.714178306120039
95.56,1.8546121062696517,10.455208659824063,0.2888792194449047
95.57000000000001,2.8157630846158197,9.925727573459215,1.210337930709322
95.58,2.1680435102696616,10.483965228680855,-0.27204936443753813
95.59,3.018171322073109,10.841055809935714,0.2945526950386552
95.60000000000001,1.4729631739707176,10.997434800307214,1.3573264639590268
95.61,2.4611096762030646,10.197116989207956,0.8279495099665078
95.62,1.2984558634448458,10.283074392926084,0.48687368835246125
95.63,2.2639911957267254,11.06468739894635,0.40497947035204396
95.64,1.6713928861989955,10.784521872838134,1.655844849347278
95.65,2.227037810601248,10.218338932828132,0.07075534633844216
95.66,2.4013533898621278,10.156656490521684,-0.09851086464032943
95.67,2.315955823519034,10.803674454613109,0.6369511037969188
95.68,1.9420284183210668,9.811956453717503,0.8106474558332395
95.69,1.531460399712858,11.09371522676164,0.5915030726236853
95.7,1.8077854644675697,11.173940989877124,-0.25359516195929777
95.71000000000001,1.7359729670262474,10.710064766421631,-0.5975766650673854
95.72,1.2834635390546936,11.04321861219074,0.04490590862891819
95.73,1.7574127000046533,10.858954252130747,0.5903776935946081
95.74000000000001,1.9018613992734048,10.22790321730512,-0.051341266206514025
95.75,1.5085826635096602,10.040452793587585,0.7973313102032554
95.76,2.0237580466917464,10.702348139714214,0.5810027650473956
95.77,1.6456861746736833,11.215759308219,0.6462945770533995
95.78,1.892583858383635,10.430739904727316,0.6968597081854113
95.79,2.271415414051607,10.036660222520366,0.5192219267457391
95.8,2.0913698102122633,9.966401506605973,0.5157971972673437
95.81,1.7711952790638072,11.16862895505915,1.1418516569736084
95.82000000000001,1.9950606776566018,9.822310301951035,0.24357326814703317
95.83,1.0467655616405935,10.34812344461973,0.2706930354964261
95.84,1.8461864943455186,10.686558571481712,-0.11602159025274339
95.85000000000001,1.7702175144248338,10.620328056954913,0.7135304591535593
95.86,2.2037069090016908,10.462073246237642,0.5636357824887759
95.87,1.9554520102809296,10.163468856522524,-0.11506234043681807
95.88,2.239859211882605,9.95433112306933,-0.058108575346000224
95.89,1.5140927358737657,10.008091396370341,0.9853687914194517
95.9,3.133430295887612,9.978542488048431,1.4886017270362837
95.91,1.336039363554577,11.452915840437743,0.19619759319687613
